"","date","county","model3.pred","model3.w","model2.pred","model2.w","clep"
"268",2020-11-12,6099,439.838269749192,0.361639270174568,414.6,0.638360729825432,423.727149452567
"269",2020-11-11,6099,439.846019817939,0.358328797152128,413.6,0.641671202847872,423.004704711393
"270",2020-11-10,6099,437.409797587907,0.342471412692821,409.1,0.657528587307179,418.795296372978
"271",2020-11-09,6099,434.984743659474,0.345141000801854,406.8,0.654858999198146,416.527710633975
"272",2020-11-08,6099,434.993800117733,0.34607035957288,406.3,0.65392964042712,416.230073724256
"273",2020-11-07,6099,433.768767231714,0.346941379713374,403.2,0.653058620286626,413.805570279508
"274",2020-11-06,6099,432.569537179172,0.347696281767159,402.7,0.652303718232841,413.085527015304
"275",2020-11-05,6099,432.589167813396,0.357894375511116,404.8,0.642105624488884,414.745586860549
"276",2020-11-04,6099,432.595402543891,0.357389171612136,406,0.642610828387864,415.504908883853
"277",2020-11-03,6099,431.380022959399,0.346908994823234,405,0.653091005176766,414.151467248259
"278",2020-11-02,6099,430.165300841138,0.34930113148372,404,0.65069886851628,413.139569189421
"279",2020-11-01,6099,428.964443418209,0.349741286021969,401.3,0.650258713978031,410.975398018166
"280",2020-10-31,6099,427.752649638506,0.349515840278581,398.2,0.650484159721419,408.529119170861
"281",2020-10-30,6099,426.542475506858,0.347919087370281,397.7,0.652080912629719,407.734847755846
"282",2020-10-29,6099,426.551137694579,0.353525923797644,399.8,0.646474076202356,409.257220666114
"283",2020-10-28,6099,426.565961100692,0.356473196589307,401,0.643526803410693,410.113579877442
"284",2020-10-27,6099,425.343888981718,0.354493734974965,400,0.645506265025035,408.98424986392
"285",2020-10-26,6099,424.103502995596,0.360485278800052,399,0.639514721199948,408.049443276225
"286",2020-10-25,6099,422.907776958789,0.358459999455609,396.3,0.641540000544391,405.837823714162
"287",2020-10-24,6099,421.693636252163,0.361712827030661,396.6,0.638287172969338,405.676690109249
"288",2020-10-23,6099,420.495418287262,0.367392465038084,395.2,0.632607534961916,404.493346078727
"289",2020-10-22,6099,420.523976504373,0.377745690441562,395.1,0.622254309558438,404.703797558415
"290",2020-10-21,6099,418.12296379273,0.377429400653435,392.8,0.622570599346565,402.357631047059
"291",2020-10-20,6099,418.149607293269,0.38130175239981,394,0.61869824760019,403.208287580691
"292",2020-10-19,6099,416.961541418066,0.39129333760726,393,0.60870666239274,402.37599151569
"293",2020-10-18,6099,415.742495218111,0.404818866821495,392,0.595181133178505,401.61141000971
"294",2020-10-17,6099,414.549451607328,0.407176879166977,394.4,0.592823120833023,402.604390822398
"295",2020-10-16,6099,413.362857275802,0.407221606175064,392.5,0.592778393824936,400.995806249253
"296",2020-10-15,6099,412.179431923566,0.410743989344464,391,0.589256010655536,399.699324360335
"297",2020-10-14,6099,408.576245994146,0.422136298342618,388.6,0.577863701657382,397.03269853875
"298",2020-10-13,6099,408.59570557248,0.432442858143135,392.7,0.567557141856865,399.573984349965
"299",2020-10-12,6099,406.191737492079,0.43790313284015,391.1,0.56209686715985,397.708719127783
"300",2020-10-11,6099,403.804030517448,0.43906160438053,388.2,0.56093839561947,395.051130673793
"301",2020-10-10,6099,400.216251785361,0.43791747354598,384,0.56208252645402,391.101380012231
"302",2020-10-09,6099,397.837866587646,0.443014744750445,383.7,0.556985255249555,389.963283357642
"303",2020-10-08,6099,395.464846364302,0.451178390280243,383.8,0.548821609719757,389.062926605512
"304",2020-10-07,6099,393.071611287496,0.456813666186925,383,0.543186333813075,387.600849676651
"305",2020-10-06,6099,389.475260916504,0.460849027166768,380,0.539150972833232,384.366664775522
"306",2020-10-05,6099,385.872180485306,0.46570870598728,375.3,0.53429129401272,380.223556493276
"307",2020-10-04,6099,382.284512203952,0.471980286952769,371.9,0.528019713047231,376.801285049886
