date,county,model3.pred,model3.w,model2.pred,model2.w,clep
2020-10-20,6019,460.71615416397367,0.4310764686672969,456.4,0.5689235313327031,458.2605924952294
2020-10-19,6019,438.7883171129777,0.4182968286434349,406,0.581703171356565,419.71524906491385
2020-10-18,6019,438.8110848809039,0.4414518938151999,406,0.5585481061848001,420.48451555880627
2020-10-17,6019,438.835686176188,0.44868393987431043,406,0.5513160601256896,420.7328450420085
2020-10-16,6019,438.85811608789066,0.4315148245713111,406,0.5684851754286888,420.1787641994099
2020-10-15,6019,438.880202678326,0.4557711210273792,422.1,0.5442288789726207,429.74793178576726
2020-10-14,6019,438.88802044923546,0.4805817920808271,426.30000000000007,0.5194182079191729,432.3495734262437
2020-10-13,6019,438.9135318971374,0.5005737741196056,418.5999999999999,0.4994262258803945,428.768421327449
2020-10-12,6019,430.43518905964197,0.574976290962315,399,0.425023709037685,417.0744884112121
2020-10-11,6019,430.4668495626303,0.6109058220419522,419.7,0.38909417795804774,426.2775310828606
2020-10-10,6019,430.50342388612404,0.6137889285340665,425.1,0.38621107146593336,428.4165617574795
2020-10-09,6019,430.51654241627324,0.5497434373327934,415.2,0.4502565626672065,423.6201686759755
2020-10-08,6019,419.61013206043737,0.5511221389785323,408.4,0.4488778610214676,414.57815195938
2020-10-07,6019,419.60705522136436,0.552441951908658,413.19999999999993,0.4475580480913421,416.7395260924771
2020-10-06,6019,419.61484011282346,0.5817659619927065,404.4000000000001,0.41823403800729353,413.251476094802
2020-10-05,6019,409.9526961606681,0.5910925852349106,382,0.4089074147650894,398.52263143789526
2020-10-04,6019,409.9761630356733,0.5374196796192358,428,0.46258032038076424,418.3136353131222
2020-10-03,6019,410.013994855246,0.5330957097658175,439.9999999999999,0.4669042902341824,424.0145893043158
2020-10-02,6019,410.0198140487944,0.5515605083150454,418.0000000000001,0.44843949168495456,413.5984445803045
2020-10-01,6019,385.9443753485295,0.5397875997371494,378.1,0.4602124002628506,382.33429654082
2020-09-30,6019,385.95279606729093,0.5545130181769491,382.30000000000007,0.44548698182305096,384.3255229720585
2020-09-29,6019,385.9590600165713,0.5411144044352294,374.5999999999999,0.4588855955647706,380.74655099581094
2020-09-28,6019,377.601515775541,0.592288507123051,355,0.4077114928769489,368.38661803741326
2020-09-27,6019,377.6234790755216,0.5743999934280475,371.1,0.42560000657195257,374.8470863381076
2020-09-26,6019,377.6576941588881,0.6093034356495287,375.30000000000007,0.39069656435047134,376.7365511512214
2020-09-25,6019,377.67936313799714,0.6375004810603583,367.5999999999999,0.3624995189396417,374.0255988492552
2020-09-24,6019,369.33258642474806,0.5705744044506444,373.3,0.42942559554935555,371.0362953620912
2020-09-23,6019,369.3426220870795,0.5494793067279722,379.8999999999999,0.45052069327202776,374.0989393035432
2020-09-22,6019,369.35043048898353,0.6074759788406767,367.8000000000001,0.3925240211593232,368.74184927891974
2020-09-21,6019,356.2611773144495,0.6088702194161918,337,0.3911297805838082,348.7275572576631
2020-09-20,6019,356.2873369480682,0.6086895219813643,362.3,0.3913104780186357,358.6401550010846
2020-09-19,6019,356.322337647837,0.6110711463542834,368.8999999999999,0.38892885364571667,361.21415344800664
2020-09-18,6019,356.34633412931197,0.5310052397844685,389.0000000000001,0.4689947602155315,371.66073232449344
2020-09-17,6019,343.470258227408,0.5280333910941771,366.5999999999999,0.471966608905823,354.3867240166856
2020-09-16,6019,343.485415106836,0.5414113444659613,351.2000000000001,0.45858865553403866,347.02323622099533
2020-09-15,6019,327.54106988766375,0.46106129290431497,312,0.538938707095685,319.16538577552257
2020-09-14,6019,327.5793157908327,0.31193022029871414,312,0.6880697797012858,316.85965940673765
2020-09-13,6019,327.6204708995378,0.35524650390865153,362.6,0.6447534960913484,350.17364457868985
2020-09-12,6019,327.65544862615394,0.35148428503552037,375.8000000000001,0.6485157149644796,358.87794678200794
2020-09-11,6019,327.6786195752571,0.4416387365204791,351.5999999999999,0.5583612634795209,341.03539177339076
2020-09-10,6019,302.7400888830645,0.33666298192522687,352.1,0.6633370180747731,335.4823451358083
2020-09-09,6019,302.7744567186142,0.347069140029892,368.3,0.652930859970108,345.558106043338
2020-09-08,6019,302.7888499696987,0.42457955512995244,338.6,0.5754204448700475,323.39531785144266
2020-09-07,6019,272.38451817164525,0.47912063889907025,318.2,0.5208793611009297,296.2488570749299
2020-09-06,6019,272.4129581318669,0.41579461520101746,332.6,0.5842053847989825,307.57455208635207
2020-09-05,6019,272.4413137869857,0.4950918867810168,306.2,0.5049081132189832,289.48634834755046
2020-09-04,6019,245.64150516519362,0.5612441655618462,239,0.4387558344381538,242.7275060245138
2020-09-03,6019,245.65916970074852,0.48890525583311584,268.9,0.5110947441668842,257.5374359167704
2020-09-02,6019,245.67083771384293,0.485502017348577,276.7,0.514497982651423,261.63527911343436
2020-09-01,6019,245.68695581606704,0.4896991145254335,262.40000000000003,0.5103008854745664,254.21563706210358
2020-08-31,6019,231.26052802974067,0.47768144825461,226,0.5223185517453899,228.51285664783046
2020-08-30,6019,231.28751125907314,0.4232314068400314,274.3,0.5767685931599686,256.09576387848654
2020-08-29,6019,231.3098683395907,0.46846581587744857,286.9,0.5315341841225514,260.85792361697156
2020-08-28,6019,231.32610222610842,0.5016323893167051,263.8,0.498367610683295,247.51004106925637
2020-08-27,6019,208.86626891726337,0.6484329390923869,209.6,0.3515670609076131,209.12422459751764
2020-08-26,6019,208.8764359035389,0.6285328640615662,210.80000000000004,0.3714671359384338,209.59097674924533
2020-08-25,6019,208.88192685202156,0.4928180118464031,208.59999999999997,0.5071819881535968,208.73893863069935
2020-08-24,6019,206.76320863922325,0.39393082770282334,203,0.6060691722971766,204.48244389406761
2020-08-23,6019,206.77992450144936,0.281212960962119,230.6,0.718787039037881,223.90148603871134
2020-08-22,6019,206.79829592761774,0.31044880099365973,237.8,0.6895511990063402,228.17555814196868
2020-08-21,6019,206.8104618381655,0.3086789603926621,224.6,0.6913210396073378,219.1087438543393
2020-08-20,6019,194.1082594795676,0.3163240559466762,237,0.6836759440533239,223.43231067196444
2020-08-19,6019,194.11853754576344,0.3412128756795981,249.00000000000006,0.6587871243204019,230.2737383744881
2020-08-18,6019,194.12520326351347,0.3034876618723325,226.99999999999994,0.6965123381276676,217.02290480391548
2020-08-17,6019,173.01917337846865,0.3922882841093597,171,0.6077117158906402,171.79209805995873
2020-08-16,6019,173.03209789635906,0.28981293279487175,203.2,0.7101870672051284,194.45695181507526
2020-08-15,6019,173.04780270414324,0.30822088108543455,211.60000000000002,0.6917791189145654,199.71740778169155
2020-08-14,6019,173.05982273221488,0.2626546897107647,196.19999999999996,0.7373453102892353,190.1221239198778
2020-08-13,6019,158.35252599081673,0.313150000971524,200.7,0.686849999028476,187.43888847288264
2020-08-12,6019,158.35568960192916,0.3176885470612052,212.09999999999997,0.6823114529387947,195.0260481168304
2020-08-11,6019,158.3637553319242,0.37262165467572317,191.20000000000005,0.6273783453242768,178.9645041784447
